id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1357414668814458882,1357398516621074435,2021-02-05 03:44:11 Malay Peninsula Standard Time,2021-02-05,03:44:11,+0800,1266505308693807104,niklivails,🦋~💙Nikki💙~🦋,,"@newsmax @Betsy_McCaughey Hey NewsLiars, your turn is coming.   Note to staff: @indeed  @ZipRecruiter  @Glassdoor  #trump2020!! 🤣🤣   https://t.co/vnnAp0n89d",en,"[{'screen_name': 'indeed', 'name': 'indeed', 'id': '17781955'}, {'screen_name': 'ziprecruiter', 'name': 'ziprecruiter', 'id': '400199567'}, {'screen_name': 'glassdoor', 'name': 'glassdoor', 'id': '19923293'}]",['https://amp.cnn.com/cnn/2021/02/04/media/smartmatic-fox-news-giuliani-powell-lawsuit/index.html?__twitter_impression=true'],[],0,0,0,['trump2020'],[],https://twitter.com/NikliVails/status/1357414668814458882,False,,0,,,,,,,,"[{'screen_name': 'newsmax', 'name': 'Newsmax', 'id': '20545835'}, {'screen_name': 'Betsy_McCaughey', 'name': 'Betsy McCaughey, PhD', 'id': '62812958'}]",,,,
1357414665308012546,1357414238789144576,2021-02-05 03:44:10 Malay Peninsula Standard Time,2021-02-05,03:44:10,+0800,1352705228072738818,reaianchors,the notorious savage stan,,@POTUS @StateDept #trump2020  https://t.co/9iAWKmUr61,und,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/reaIanchors/status/1357414665308012546,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1355719506748960769/pu/img/EIV-DYoglHI3Pmwr.jpg,,,,,,,"[{'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}, {'screen_name': 'StateDept', 'name': 'Department of State', 'id': '9624742'}]",,,,
1357405474103132160,1357405474103132160,2021-02-05 03:07:39 Malay Peninsula Standard Time,2021-02-05,03:07:39,+0800,1357400277112995843,hudson48890732,lindsy sterling,,i think that twitter has made a terrible decision and should let him back on #freetrump #Trump2020 #TrumpBanned,en,[],[],[],1,0,1,"['freetrump', 'trump2020', 'trumpbanned']",[],https://twitter.com/hudson48890732/status/1357405474103132160,False,,0,,,,,,,,[],,,,
1357404798405009412,1357404798405009412,2021-02-05 03:04:57 Malay Peninsula Standard Time,2021-02-05,03:04:57,+0800,23919197,redneq,ReDNeQ™,,"I'm more #Tolerent than you, and I voted for #Trump2020  Y'all be #BANNED &amp; #WokeAF and still thinking you're doing something on #socialmedia  It's always #US against #THEM  #Govt is NOT for anyone built itself.   #Life #Liberty &amp; #Freedom is not given you have to make it.",en,[],[],[],0,0,0,"['tolerent', 'trump2020', 'banned', 'wokeaf', 'socialmedia', 'us', 'them', 'govt', 'life', 'liberty', 'freedom']",[],https://twitter.com/ReDNeQ/status/1357404798405009412,False,,0,,,,,,,,[],,,,
1357404224192188424,1357404224192188424,2021-02-05 03:02:41 Malay Peninsula Standard Time,2021-02-05,03:02:41,+0800,89372304,mattkuhlman,matt kuhlman,,A video about how i fleeced the artists for trump coalition  https://t.co/gm52q4inmj  #milwaukeeart #trump2020 #trumpart #biden2020,en,[],['https://youtu.be/Pqzp2LwLR4Q'],[],0,0,0,"['milwaukeeart', 'trump2020', 'trumpart', 'biden2020']",[],https://twitter.com/mattkuhlman/status/1357404224192188424,False,,0,,,,,,,,[],,,,
1357404137886015488,1357404137886015488,2021-02-05 03:02:20 Malay Peninsula Standard Time,2021-02-05,03:02:20,+0800,1336083150112509952,stiemyscraft,Stiemy's,, https://t.co/T0wVw9V1G3  #coffee #coffeelovers #infusedcoffee #infused #infusedcoffeebags #coffeeforlife #spirits #coffeeaddict #craftroast #craftroastcoffee #infuseddrinks #shopsmall #shoplocal #maga #patriot #Trump2020 #maga #patriots #conservative #conservativememe #stiemys  https://t.co/kisSviqbI4,und,[],['http://Stiemys.com'],['https://pbs.twimg.com/media/EtZ33gxXAAAeRvU.jpg'],0,0,0,"['coffee', 'coffeelovers', 'infusedcoffee', 'infused', 'infusedcoffeebags', 'coffeeforlife', 'spirits', 'coffeeaddict', 'craftroast', 'craftroastcoffee', 'infuseddrinks', 'shopsmall', 'shoplocal', 'maga', 'patriot', 'trump2020', 'maga', 'patriots', 'conservative', 'conservativememe', 'stiemys']",[],https://twitter.com/StiemysCraft/status/1357404137886015488,False,,1,https://pbs.twimg.com/media/EtZ33gxXAAAeRvU.jpg,,,,,,,[],,,,
1357399142629318657,1357399142629318657,2021-02-05 02:42:29 Malay Peninsula Standard Time,2021-02-05,02:42:29,+0800,1311052762059354112,paige22199,Julio,,"#seekingarrangements #SugarDaddySerious sugar baby needed to get spoil with $800 each DM,likes rn now #sugarmomma #SugarDaddySerious  #sugarbabyneedededasap #cashappblessings #cashapp #usareachman #sugarmommy #sugarmommyneeded  #seekingarrangements #Trump2020 #USA",en,[],[],[],0,0,0,"['seekingarrangements', 'sugardaddyserious', 'sugarmomma', 'sugardaddyserious', 'sugarbabyneedededasap', 'cashappblessings', 'cashapp', 'usareachman', 'sugarmommy', 'sugarmommyneeded', 'seekingarrangements', 'trump2020', 'usa']",[],https://twitter.com/paige22199/status/1357399142629318657,False,,0,,,,,,,,[],,,,
1357394238686732288,1357394238686732288,2021-02-05 02:23:00 Malay Peninsula Standard Time,2021-02-05,02:23:00,+0800,2495093844,lordthorgorath,Lord Thorgorath,,"I am #LordThorgorath and I may have #Aspergers.....but I certainly ain't a #virgin, let alone an #incel 😉  #metal #punk #hardcore #royalty #trump2020 #trump2024 #funny #hardcorepunk #karaoke #metalkaraoke #punkkaraoke #punkrock #rocknroll #rebellion",en,[],[],[],0,0,0,"['lordthorgorath', 'aspergers', 'virgin', 'incel', 'metal', 'punk', 'hardcore', 'royalty', 'trump2020', 'trump2024', 'funny', 'hardcorepunk', 'karaoke', 'metalkaraoke', 'punkkaraoke', 'punkrock', 'rocknroll', 'rebellion']",[],https://twitter.com/lordthorgorath/status/1357394238686732288,False,,0,,,,,,,,[],,,,
1357393611495600129,1357393611495600129,2021-02-05 02:20:30 Malay Peninsula Standard Time,2021-02-05,02:20:30,+0800,288640902,thealimoe,The Alimoe [CapO],,DONALD TRUMP SUPPORTERS AT HOME LIKE.... #trump2020 #trump #TikTok  https://t.co/6XuMmgKN48,en,[],['https://vm.tiktok.com/ZMeJv5NdV/'],[],0,0,0,"['trump2020', 'trump', 'tiktok']",[],https://twitter.com/TheAlimoe/status/1357393611495600129,False,,0,,,,,,,,[],,,,
1357393264689618945,1357393264689618945,2021-02-05 02:19:08 Malay Peninsula Standard Time,2021-02-05,02:19:08,+0800,124227851,vallemulticolor,VALLE MULTICOLOR,,"Someone explain it to me .... this will be a direct message to the impostor, unconstitutional and illegal, financed by the Deep state that today inhabits the Black House in Washington D.C. ??  #4MOREYEARS #TRUMP2020 @IvankaTrump @mikepompeo @RudyGiuliani",en,"[{'screen_name': 'ivankatrump', 'name': 'ivanka trump', 'id': '52544275'}, {'screen_name': 'mikepompeo', 'name': 'mike pompeo', 'id': '1163992520252153857'}, {'screen_name': 'rudygiuliani', 'name': 'rudy w. giuliani', 'id': '770781940341288960'}]",[],[],0,0,0,"['4moreyears', 'trump2020']",[],https://twitter.com/VALLEMULTICOLOR/status/1357393264689618945,False,https://twitter.com/StateDept/status/1357384244646064132,0,,,,,,,,[],,,,
1357391087397031937,1357386289100767233,2021-02-05 02:10:28 Malay Peninsula Standard Time,2021-02-05,02:10:28,+0800,1952018442,freakstina,tina hernandez,,@TalKopan #trump2020 #draintheswamp #pizzagate #wherewegoonewegoall #godwins,und,[],[],[],0,0,0,"['trump2020', 'draintheswamp', 'pizzagate', 'wherewegoonewegoall', 'godwins']",[],https://twitter.com/FreaksTina/status/1357391087397031937,False,,0,,,,,,,,"[{'screen_name': 'TalKopan', 'name': 'Tal Kopan', 'id': '159655293'}]",,,,
1357385745523240961,1357385745523240961,2021-02-05 01:49:15 Malay Peninsula Standard Time,2021-02-05,01:49:15,+0800,186226125,edlewusa,Ed xxxxxxx (Redacted),,#MAGA #MAGA2020 #Trump #Trump2020 #Kentucky #Alabama #Mississippi #Florida #Louisiana #Georgia #Tennessee,und,[],[],[],0,0,0,"['maga', 'maga2020', 'trump', 'trump2020', 'kentucky', 'alabama', 'mississippi', 'florida', 'louisiana', 'georgia', 'tennessee']",[],https://twitter.com/edlewusa/status/1357385745523240961,False,https://twitter.com/briantylercohen/status/1357123234815086593,0,,,,,,,,[],,,,
1357384479573110784,1357384479573110784,2021-02-05 01:44:13 Malay Peninsula Standard Time,2021-02-05,01:44:13,+0800,1930408267,ngusifer,lot garnace,,Don’t you think ⁦@tedlieu⁩ comment says it all? #rigged #presidentialelection #trump2020 ⁦@DonaldJTrumpJr⁩ ⁦@FoxNews⁩  https://t.co/wXk7IzmaDq,en,"[{'screen_name': 'tedlieu', 'name': 'ted lieu', 'id': '21059255'}, {'screen_name': 'donaldjtrumpjr', 'name': 'donald trump jr.', 'id': '39344374'}, {'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}]",[],['https://pbs.twimg.com/media/EtZl_V7UUAEpUbO.jpg'],0,0,0,"['rigged', 'presidentialelection', 'trump2020']",[],https://twitter.com/ngusifer/status/1357384479573110784,False,,1,https://pbs.twimg.com/media/EtZl_V7UUAEpUbO.jpg,,,,,,,[],,,,
1357383422218358788,1357383422218358788,2021-02-05 01:40:01 Malay Peninsula Standard Time,2021-02-05,01:40:01,+0800,799104182649323520,bldencheated,MARTINCITO,,#trump #trump2020 #election  https://t.co/sbGECOEEhS,und,[],['https://www.thegatewaypundit.com/2021/02/got-tgp-release-smoking-gun-video-tcf-center-detroit/'],[],0,0,0,"['trump', 'trump2020', 'election']",[],https://twitter.com/BlDENCheated/status/1357383422218358788,False,,0,,,,,,,,[],,,,
1357373600764809216,1357149784008720385,2021-02-05 01:00:59 Malay Peninsula Standard Time,2021-02-05,01:00:59,+0800,43885682,corvettesrule2,corvs 🚗,,@levinepmc @erinotoole If the Americans shut down the line 5 pipeline we'll load crude oil in tankers and ship it down their entire west coast and then back up their east coast. Makes a lot of sense right?  #BidenRegret  #Biden  #BidenMustGo #Trump2020,en,[],[],[],0,0,0,"['bidenregret', 'biden', 'bidenmustgo', 'trump2020']",[],https://twitter.com/corvettesrule2/status/1357373600764809216,False,,0,,,,,,,,"[{'screen_name': 'levinepmc', 'name': 'Norman Levine', 'id': '3194464862'}, {'screen_name': 'erinotoole', 'name': ""Erin O'Toole"", 'id': '296553576'}]",,,,
1357370014635077638,1357370014635077638,2021-02-05 00:46:44 Malay Peninsula Standard Time,2021-02-05,00:46:44,+0800,285307044,letlightshine,🌎 Well Played 🇺🇸,,#MotivationalQuotes  #NeverGiveUp  #MyPresident 🇺🇸 #Trump2020,und,[],[],[],0,0,1,"['motivationalquotes', 'nevergiveup', 'mypresident', 'trump2020']",[],https://twitter.com/LetLightShine/status/1357370014635077638,False,https://twitter.com/DanScavino/status/1356121662564036610,0,,,,,,,,[],,,,
1357369400844816389,1357369400844816389,2021-02-05 00:44:18 Malay Peninsula Standard Time,2021-02-05,00:44:18,+0800,4590579934,cuin2forreal,CUIN2,,Impressive.  Would Joe Biden’s colleagues give up their seats for him? @IvankaTrump @DonaldJTrumpJr @EricTrump #Trump2020 #greatness #usa #God  https://t.co/OpJnzC36qm,en,"[{'screen_name': 'ivankatrump', 'name': 'ivanka trump', 'id': '52544275'}, {'screen_name': 'donaldjtrumpjr', 'name': 'donald trump jr.', 'id': '39344374'}, {'screen_name': 'erictrump', 'name': 'eric trump', 'id': '39349894'}]",['https://vm.tiktok.com/ZMeJ7Rcuq/'],[],0,0,0,"['trump2020', 'greatness', 'usa', 'god']",[],https://twitter.com/CUIN2forreal/status/1357369400844816389,False,,0,,,,,,,,[],,,,
1357359464827867138,1357328019992543234,2021-02-05 00:04:49 Malay Peninsula Standard Time,2021-02-05,00:04:49,+0800,1135990218769674241,kc08090837,KC,,@BEveret23391573 Their day of awakening is coming!! #WeWon #Trump2020 #PresidentT #TransitionToGreatness #ThankYouPotus45 #ForGodAndCountry #TheBestIsYetToCome  https://t.co/8jP4XyiiRq,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EtZPPF4VEAgw3uZ.jpg'],1,0,2,"['wewon', 'trump2020', 'presidentt', 'transitiontogreatness', 'thankyoupotus45', 'forgodandcountry', 'thebestisyettocome']",[],https://twitter.com/KC08090837/status/1357359464827867138,False,,1,https://pbs.twimg.com/tweet_video_thumb/EtZPPF4VEAgw3uZ.jpg,,,,,,,"[{'screen_name': 'BEveret23391573', 'name': '🐝 Hutch', 'id': '1354560131317563392'}]",,,,
1357336047173173249,1357336047173173249,2021-02-04 22:31:46 Malay Peninsula Standard Time,2021-02-04,22:31:46,+0800,821742872,garbagemanfss,Garbageman Fss,,"The Perfect drink for the perfect year LOL ""Magdog 2020""  https://t.co/tXmQX4SACu #CNN #Foxnews #Trump2020 #Detroit #Msnbc #ABC #Detroit #Miami #NYNY #ThursdayThoughts #SNL #FL #CA #MI #PA #NYC  #ARMY #AIRFORCE #NAVY #MARINES ""The Garbgeman Fss &amp; The Sound Shop Band Detroit""",en,[],['https://fandalism.com/gman5678/eYPP'],[],0,0,0,"['cnn', 'foxnews', 'trump2020', 'detroit', 'msnbc', 'abc', 'detroit', 'miami', 'nyny', 'thursdaythoughts', 'snl', 'fl', 'ca', 'mi', 'pa', 'nyc', 'army', 'airforce', 'navy', 'marines']",[],https://twitter.com/GarbagemanFss/status/1357336047173173249,False,,0,,,,,,,,[],,,,
1357324716298690560,1357324716298690560,2021-02-04 21:46:44 Malay Peninsula Standard Time,2021-02-04,21:46:44,+0800,21574444,gwx2,Geo,,A Recap Of Marjorie Taylor Greene’s Beliefs––This Sh*t Is Bananas  https://t.co/jvTIZymu6c via @flipboard #Trump #facts #CovidVaccine #Fauci #CNN #Democrats #Trump2020 #Biden #NYTimes #GOPBetrayedAmerica #GOPHypocrisy #GOPComplicitTraitors #TrumpInsurrection  #GOPSeditiousTraitors,en,"[{'screen_name': 'flipboard', 'name': 'flipboard', 'id': '114870386'}]",['https://flip.it/ngIi6l'],[],1,0,0,"['trump', 'facts', 'covidvaccine', 'fauci', 'cnn', 'democrats', 'trump2020', 'biden', 'nytimes', 'gopbetrayedamerica', 'gophypocrisy', 'gopcomplicittraitors', 'trumpinsurrection', 'gopseditioustraitors']",[],https://twitter.com/GWx2/status/1357324716298690560,False,,0,,,,,,,,[],,,,
1357313208030277639,1357313208030277639,2021-02-04 21:01:01 Malay Peninsula Standard Time,2021-02-04,21:01:01,+0800,939901325579517962,eyecouldbewrong,The Search for Truth,,"An election held on a public blockchain would legitimize all votes, prevent fraud, automate audit N cast out fraudulent votes to ensure validity. #republican #democratic #democracy #Election2020  #ElectionResults2020 #trump #biden #Biden2020 #Trump2020 #Vote2020 #ElectionDay",en,[],[],[],0,0,0,"['republican', 'democratic', 'democracy', 'election2020', 'electionresults2020', 'trump', 'biden', 'biden2020', 'trump2020', 'vote2020', 'electionday']",[],https://twitter.com/EyeCouldBeWrong/status/1357313208030277639,False,,0,,,,,,,,[],,,,
1357310229680128019,1357310229680128019,2021-02-04 20:49:11 Malay Peninsula Standard Time,2021-02-04,20:49:11,+0800,762292188931887104,tinaswope2014,Tina,,#deplorables #TrumpInsurrection #Trump2020 #MAGA  FLY your TRUMP flag on Tuesday in support of #DonaldJTrump aka #ThePeoplesPresident Retweet &amp; let them wave!! This #ImpeachmentTrial is a JOKE!!,en,[],[],[],1,0,0,"['deplorables', 'trumpinsurrection', 'trump2020', 'maga', 'donaldjtrump', 'thepeoplespresident', 'impeachmenttrial']",[],https://twitter.com/tinaswope2014/status/1357310229680128019,False,,0,,,,,,,,[],,,,
1357310019365126145,1357310019365126145,2021-02-04 20:48:20 Malay Peninsula Standard Time,2021-02-04,20:48:20,+0800,237404261,kolbe_marie_jp2,Kolbe Marie John,,いま全世界の人々が神ちゃまの呼びかけを無視したので、シナリオは大変悲惨なものになった！　中国・ロシア・北朝鮮が「神の鞭」になる。  すぐに中国は極東アジア、ロシアはヨーロッパに襲いかかる。核兵器を何のためらいもなく使うんだ。  #TRUMP2020 #BoycottChina #HongKong #Taiwan    https://ko  https://t.co/grh5mHgSB2,ja,[],[],['https://pbs.twimg.com/media/EtYiRR1XUAAxtLS.jpg'],0,0,2,"['trump2020', 'boycottchina', 'hongkong', 'taiwan']",[],https://twitter.com/kolbe_Marie_jp2/status/1357310019365126145,False,,1,https://pbs.twimg.com/media/EtYiRR1XUAAxtLS.jpg,,,,,,,[],,,,
1357302372733603842,1357302372733603842,2021-02-04 20:17:57 Malay Peninsula Standard Time,2021-02-04,20:17:57,+0800,237404261,kolbe_marie_jp2,Kolbe Marie John,,【鳴霞の「月刊中国」】  #MAGA #TRUMP2020 #BoycottChina #新中国联邦 #China #HongKong #Taiwan    https://t.co/6K4c7YMaM3  クーデターは中国と米民主党の戦い／ミャンマーの軍港、翡翠、森林を狙う中国共産党  https://t.co/4WLAM6ES5d @YouTube,ja,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]","['https://kolbemarie.blogspot.com/', 'https://youtu.be/-lymv0u_9is']",[],0,0,2,"['maga', 'trump2020', 'boycottchina', '新中国联邦', 'china', 'hongkong', 'taiwan']",[],https://twitter.com/kolbe_Marie_jp2/status/1357302372733603842,False,,0,,,,,,,,[],,,,
1357291241424224259,1357291241424224259,2021-02-04 19:33:43 Malay Peninsula Standard Time,2021-02-04,19:33:43,+0800,730004800042045440,medpierre,Pierre LaFontaine,,#KAG #MAGA #Trump2020 #BlacksForTrump .@mschlapp .@JasonMillerinDC .@Yamiche .@marklevinshow .@benshapiro .@JackPosobiec .@DanScavino .@dbongino .@chuckwoolery .@charliekirk11 .@LynnFynn3 .@RickSantorum .@mshields007 .@BillKristol .@AC360 .@wolfblitzer .@npratc .@Scaramucci .@FT,und,"[{'screen_name': 'mschlapp', 'name': 'matt schlapp', 'id': '138809881'}, {'screen_name': 'jasonmillerindc', 'name': 'jason miller', 'id': '1084375028'}, {'screen_name': 'yamiche', 'name': 'yamiche alcindor', 'id': '89887215'}, {'screen_name': 'marklevinshow', 'name': 'mark r. levin', 'id': '38495835'}, {'screen_name': 'benshapiro', 'name': 'ben shapiro', 'id': '17995040'}, {'screen_name': 'jackposobiec', 'name': 'jack posobiec 🇺🇸', 'id': '592730371'}, {'screen_name': 'danscavino', 'name': 'dan scavino🇺🇸🦅', 'id': '620571475'}, {'screen_name': 'dbongino', 'name': 'dan bongino', 'id': '232901331'}, {'screen_name': 'chuckwoolery', 'name': 'chuck woolery', 'id': '462104542'}, {'screen_name': 'charliekirk11', 'name': 'charlie kirk', 'id': '292929271'}, {'screen_name': 'lynnfynn3', 'name': '𝔻𝕣𝕃𝕪𝕟𝕟𝔽𝕪𝕟𝕟 🇺🇸 👩🏽\u200d⚕️🧬💊🥼🩺🦠🌿', 'id': '1177579059221532673'}, {'screen_name': 'ricksantorum', 'name': 'rick santorum', 'id': '58379000'}, {'screen_name': 'mshields007', 'name': 'mike shields', 'id': '16882190'}, {'screen_name': 'billkristol', 'name': 'bill kristol', 'id': '2800581040'}, {'screen_name': 'ac360', 'name': 'anderson cooper 360°', 'id': '227837742'}, {'screen_name': 'wolfblitzer', 'name': 'wolf blitzer', 'id': '71294756'}, {'screen_name': 'npratc', 'name': 'all things considered', 'id': '21918310'}, {'screen_name': 'scaramucci', 'name': 'anthony scaramucci', 'id': '24578794'}, {'screen_name': 'ft', 'name': 'financial times', 'id': '18949452'}]",[],[],0,0,1,"['kag', 'maga', 'trump2020', 'blacksfortrump']",[],https://twitter.com/MedPierre/status/1357291241424224259,False,https://twitter.com/redshoe9/status/1357123503623991296,0,,,,,,,,[],,,,
1357287266482327552,1357287266482327552,2021-02-04 19:17:56 Malay Peninsula Standard Time,2021-02-04,19:17:56,+0800,1250061321976102915,musicalmuffin68,Ryan Newman,,#blindedbycolor #AllLivesMatter #blacklivesmatter #ignorance #DefundtheDemocrats #defundthemedia #LiberalAgenda #youbeingplayed #Trump2020,und,[],[],[],0,0,0,"['blindedbycolor', 'alllivesmatter', 'blacklivesmatter', 'ignorance', 'defundthedemocrats', 'defundthemedia', 'liberalagenda', 'youbeingplayed', 'trump2020']",[],https://twitter.com/MusicalMuffin68/status/1357287266482327552,False,https://twitter.com/McKaylaRoseJ/status/1356762525535252481,0,,,,,,,,[],,,,
1357285037427810304,1357285037427810304,2021-02-04 19:09:04 Malay Peninsula Standard Time,2021-02-04,19:09:04,+0800,1120479371557580806,talkinknowledge,TalkingRealKnowledge,,"It’s February 4, 2021.  Damn I miss President #DonaldTrump, First Lady @MELANIATRUMP and the ENTIRE #Trump family. I miss you all knowing you had #AmericaFirst &amp; #AMERICANS best interest at heart.  🇺🇸#KAG🇺🇸 🇺🇸#MAGA🇺🇸 🇺🇸#Trump2020🇺🇸 🇺🇸#MAGAForever🇺🇸 🇺🇸#DonaldTrumpIsMyPresident🇺🇸  https://t.co/9Py1zXlKzQ",en,"[{'screen_name': 'melaniatrump', 'name': 'melania trump', 'id': '108471631'}]",[],['https://pbs.twimg.com/media/EtYLjEZWgAAhQre.jpg'],2,0,0,"['donaldtrump', 'trump', 'americafirst', 'americans', 'kag', 'maga', 'trump2020', 'magaforever', 'donaldtrumpismypresident']",[],https://twitter.com/TalkinKnowledge/status/1357285037427810304,False,,1,https://pbs.twimg.com/media/EtYLjEZWgAAhQre.jpg,,,,,,,[],,,,
