,Unnamed: 0,username,content,date,country,replyCount,retweetCount,likeCount,url,sentiment
8372,8372,claudeotto11,"@realDonaldTrump This greatest fraud in American history and of mankind has a name :
Donald Trump 
💩💩💩💩💩💩💩💩💩
Trumpy should get a russian passport and move permanently to Siberia !!!",2020-12-20 19:50:07+00:00,Canada,0,0,0,https://twitter.com/claudeotto11/status/1340746319191814144,Pro Trump
8373,8373,egroj_JGE,"@lu9811 Biden, 99% oficial.",2020-11-06 15:57:05+00:00,Mexico,1,0,0,https://twitter.com/egroj_JGE/status/1324742610892840962,Pro Biden
8374,8374,uc_spring,@JoeBiden @KamalaHarris Congratulations! Hopefully stop the trade war between China and USA. Let our two biggest countries to cooperate tightly and friendly.,2020-11-07 23:56:44+00:00,South Korea,0,0,1,https://twitter.com/uc_spring/status/1325225705794199552,Pro Biden
8375,8375,mwhc,"Thanks to Donald Trump, he's now the richest man in China.
#china #money #Trump2020
https://t.co/BBuDtVtkoy",2020-09-25 13:45:51+00:00,South Korea,0,0,0,https://twitter.com/mwhc/status/1309489294898126850,Pro Trump
8376,8376,lifgab,@MoNicA40398951 @DonaldJTrumpJr They don't want you there,2020-11-08 08:18:50+00:00,Ukraine,0,0,0,https://twitter.com/lifgab/status/1325352065149915137,Pro Trump
8377,8377,AvelinoB19,@JoeBiden you are the best!👊👊👊,2020-11-07 17:09:51+00:00,Brazil,0,0,0,https://twitter.com/AvelinoB19/status/1325123311857143809,Pro Biden
8378,8378,GuentherSinger,Biden’s Education Department Will Move Fast to Reverse Betsy DeVos’s Policies https://t.co/mtafRGXFvg #USA #EducationUSA #education #Biden,2020-11-13 14:17:40+00:00,UK,0,1,0,https://twitter.com/GuentherSinger/status/1327254304915394561,Pro Biden
8379,8379,shoestring230,"Hope this isn't Trump's farewell gift to the world #ByeByeTrump

BBC News - Iran's top nuclear scientist Mohsen Fakhrizadeh assassinated near Tehran
https://t.co/WtlRef1FDv",2020-11-27 15:46:29+00:00,UK,0,0,0,https://twitter.com/shoestring230/status/1332350086664384513,Pro Biden
8380,8380,pilarbretonferr,Bravo Biden!!!!👍👍👍 https://t.co/KEGJNdB27Q,2020-10-25 20:52:02+00:00,Mexico,0,0,0,https://twitter.com/pilarbretonferr/status/1320468181723525120,Pro Biden
8381,8381,BrotherShaunEPB,"Someone said if Joe Biden wins, we'll still be eating shit... 
Well, if I've got to eat shit, I'd rather eat it from a clean arsehole! #FuckTrump",2020-11-06 19:45:03+00:00,UK,3,1,27,https://twitter.com/BrotherShaunEPB/status/1324799979161047048,Pro Biden
8382,8382,RoboJ1M,"@DJJerGuthrie @Aviation_Intel Well, yes, that's why Biden thinks it's a bad idea.
It's very much the *worst* idea and thank fuck trump's out, he's too stupid to be allowed the button with these.
These need to be destroyed, in 1 months time.",2020-12-30 02:40:04+00:00,UK,0,0,1,https://twitter.com/RoboJ1M/status/1344110978544394241,Pro Trump
8383,8383,MarkLunn,How to fix the Ununited States America 🤡cult #TrumpLies  #VOTE https://t.co/5GUm4eQLX8,2020-10-20 18:30:42+00:00,UK,0,0,1,https://twitter.com/MarkLunn/status/1318620675255504900,Pro Trump
8384,8384,Ctallijones,"It. Should. Not. Be. This. Close. 

How. Why. This is truly unacceptable. I refuse to believe so many people would allow and condone this man’s speech and behavior. #VoteHimOut",2020-11-04 19:18:30+00:00,UK,2,0,5,https://twitter.com/Ctallijones/status/1324068521219862528,Pro Biden
8385,8385,ElivanVaz,"“Diplomacy is not enough. When you run out of saliva, you have to have gunpowder”, says @jairbolsonaro 🇧🇷 about @JoeBiden 🇺🇲 and the Amazon https://t.co/ghefppZpuX",2020-11-11 03:46:25+00:00,Brazil,0,0,2,https://twitter.com/ElivanVaz/status/1326370669853093890,Pro Biden
8386,8386,Ahmetpinarbasi6,@JoeBiden Dear President congregation you new president of USA  🇺🇸 bring the peace and good country for all over the world,2020-11-10 16:07:15+00:00,Russia,0,0,0,https://twitter.com/Ahmetpinarbasi6/status/1326194720293466115,Pro Biden
8387,8387,FRANCISCOGARC82,"@nytimes despite the vote recount in Georgia and the sum of missing votes , Sleepy Joe still win https://t.co/MA2ewVwD3o",2020-11-18 18:41:11+00:00,Mexico,0,0,0,https://twitter.com/FRANCISCOGARC82/status/1329132560891457542,Pro Biden
8388,8388,dbignall85,Batman has spoken 🦇 Do the right thing Americans! #Vote #VoteBlue https://t.co/9eswrWMgWC,2020-11-02 20:49:40+00:00,UK,0,0,2,https://twitter.com/dbignall85/status/1323366689271066628,Pro Biden
8389,8389,tanerelhan,I congratulate Biden and advise him not to mess with our country,2020-11-07 20:05:18+00:00,Russia,0,0,3,https://twitter.com/tanerelhan/status/1325167462208434176,Pro Biden
8390,8390,m_e_christoffel,Stop the count????? Stop that cunt!!!! #Elections2020  #potusisnognooitzonidiootgeweest #hemeltjelief #teambiden,2020-11-05 18:11:05+00:00,UK,0,0,5,https://twitter.com/m_e_christoffel/status/1324413944916811776,Pro Biden
8391,8391,Toni2481,@JoeBiden Of course you want everyone to come together when you're in power following your rules and ideology lool I'm good thanks.,2020-11-24 15:58:18+00:00,Canada,0,0,1,https://twitter.com/Toni2481/status/1331265899400208385,Pro Biden
8392,8392,MaartenvdMeer,@thehill Barr is now definitely Trumps’ macher! This is insane. Time for change. #VoteTrumpOut #VoteBidenHarris2020,2020-09-10 10:46:52+00:00,UK,0,0,2,https://twitter.com/MaartenvdMeer/status/1304008435080531970,Pro Biden
8393,8393,TheHugocentric,"On the flip side, How the bloody hell did 66 million Americans vote Donald J. Trump?",2020-11-04 15:29:00+00:00,Saudi Arabia,0,0,0,https://twitter.com/TheHugocentric/status/1324010768833171458,Pro Trump
8394,8394,makoto_oshikiri,"Get well!
#Trump !",2020-10-03 08:42:15+00:00,South Korea,0,0,0,https://twitter.com/makoto_oshikiri/status/1312311992615534592,Pro Trump
8395,8395,barryDstocker,Trump collapse https://t.co/E9UUryLwO3,2020-11-07 11:06:06+00:00,Russia,0,0,0,https://twitter.com/barryDstocker/status/1325031770459410433,Pro Biden
8396,8396,ariful_F_rabby,@JoeBiden USA president jeo,2020-11-25 06:11:58+00:00,China,0,0,0,https://twitter.com/ariful_F_rabby/status/1331480732481380354,Pro Biden
8397,8397,mfbenitez,"Nowadays, there aren’t under-development countries and developed countries. #VoteHimOut https://t.co/23UG8XXIeX",2020-11-03 13:33:43+00:00,UK,0,0,0,https://twitter.com/mfbenitez/status/1323619369340096512,Pro Biden
8398,8398,GbengaGOLD,You think I care? Illbliss can't rap any better than Trump can dance. I said what I said! https://t.co/mO9N7WdPlu,2020-12-28 12:43:21+00:00,Saudi Arabia,0,0,1,https://twitter.com/GbengaGOLD/status/1343538023607230466,Pro Trump
8399,8399,IsrarArbababasi,@ImranKhanPTI @JoeBiden @KamalaHarris Congratulations,2020-11-07 19:51:59+00:00,Russia,0,0,0,https://twitter.com/IsrarArbababasi/status/1325164114096787456,Pro Biden
8400,8400,boggywood,@ScottAdamsSays It's not just that   Trump is a better  wartime President  -( indeed he is) - it's that Biden is downright dangerous .,2020-12-29 20:40:32+00:00,UK,0,0,1,https://twitter.com/boggywood/status/1344020500851400706,Pro Trump
8401,8401,ishashankmisra,"What're you thinking about this election ??
Please Vote!
#2020Elections #2020Election #AmericaDecides2020 #AmericasGreatestMistake #AmericaVotes2020 #American #USElections #USElection2020 #USElectionResults #USPresidentialElections2020 

Follow - ⬛⬛ @ishashankmisra ⬛⬛",2020-11-05 06:45:54+00:00,UK,0,0,0,https://twitter.com/ishashankmisra/status/1324241512566173696,Pro Biden
8402,8402,lord_scoop,"#America. Please please please stop watching ""reality"" tv and don't let anything like that happen again. Please #ByeByeTrump",2020-11-07 21:50:58+00:00,UK,0,0,2,https://twitter.com/lord_scoop/status/1325194054250995712,Pro Biden
8403,8403,HotrodVera,"Congratulations @JoeBiden

https://t.co/x0WOJ21PAS

#JoeBiden 
#JOEBIDEN2020",2020-11-07 16:40:29+00:00,Brazil,0,0,0,https://twitter.com/HotrodVera/status/1325115920566595586,Pro Biden
8404,8404,bikramhtd,Congratulations!!! @JoeBiden as #US #President-elected !!! New hope for the world.,2020-11-08 01:11:11+00:00,China,0,0,3,https://twitter.com/bikramhtd/status/1325244440257073153,Pro Biden
8405,8405,santiceballos,OMFG!!! A 17 VOTOS @JoeBiden @KamalaHarris https://t.co/niBIweieWw,2020-11-04 22:23:42+00:00,Mexico,1,1,2,https://twitter.com/santiceballos/status/1324115129169043456,Pro Biden
8406,8406,PatrickOHaokip,Congratulations @JoeBiden 🎉🙏 https://t.co/31xkh6fM5X,2020-12-11 17:10:07+00:00,South Korea,0,0,1,https://twitter.com/PatrickOHaokip/status/1337444566585073670,Pro Biden
8407,8407,tzylka,Trump Campaign Asks to Join Sharpie Lawsuit in Arizona https://t.co/4Mu4TIYNHc via @epochtimes,2020-11-06 20:55:21+00:00,Mexico,0,0,0,https://twitter.com/tzylka/status/1324817673604268034,Pro Trump
8408,8408,Mary_Malaver,@NikkiHaley @realDonaldTrump What she really meant: R.I.P Donald Trump.,2020-11-05 22:15:58+00:00,Brazil,0,0,1,https://twitter.com/Mary_Malaver/status/1324475573725466630,Pro Trump
8409,8409,AlexParini,"With the US presidential election underway, both #China state-affiliated media and the #KMT can be seen pushing a pro #Biden narrative. While a senator, Biden voted for permanent normal trade relations with China and is a critic of President Trump’s #COVID19 rhetoric. https://t.co/LzEgaBFrPV",2020-10-22 05:42:07+00:00,India,0,0,0,https://twitter.com/AlexParini/status/1319152029562929152,Pro Biden
8410,8410,guvencayhan,@kenan12_erol Trump.,2020-11-20 22:20:34+00:00,Russia,0,0,2,https://twitter.com/guvencayhan/status/1329912548469190660,Pro Trump
8411,8411,gsclayton,"@nosugarpop It does seem to me that there has been an over exaggeration of the whole thing.
NWO etc, call it what you will.
Not sure if the vaccine is supposed to make it go away after an attempt at undermining brexit/getting rid of trump?",2020-12-30 17:47:30+00:00,UK,0,0,0,https://twitter.com/gsclayton/status/1344339342454628353,Pro Trump
8412,8412,Mdmoynu54053244,"@afpfr Your voice surely
Your vote,
#JoeBiden https://t.co/S1JU9wFj7N",2020-11-08 13:12:11+00:00,India,0,0,4,https://twitter.com/Mdmoynu54053244/status/1325425887248965632,Pro Biden
8413,8413,Cthulhu47956450,Donald J. Trump: To get Dustin John Higgs off death row - Sign the Petition! https://t.co/Dl5e4dW5kn via @UKChange,2020-12-13 21:45:55+00:00,UK,0,0,0,https://twitter.com/Cthulhu47956450/status/1338238747750633472,Pro Trump
8414,8414,Bang82816678,@KamalaHarris @JoeBiden Biden is going to prison https://t.co/xYR6AhYx8c,2020-11-09 10:44:44+00:00,South Korea,0,0,0,https://twitter.com/Bang82816678/status/1325751166999830529,Pro Trump
8415,8415,manmohanbisht41,@indianweekender @HinduNatl @realDonaldTrump @narendramodi_in @IndiainNZ @priyancanzlp He is showman like Trump soon my countrymen will realize his true colors and he will depart like Donald Trump Om Namo Narayan Bhagwad Geeta Govindam shri krishnai Namo,2020-12-23 01:54:55+00:00,India,0,0,0,https://twitter.com/manmohanbisht41/status/1341562902881345536,Pro Trump
8416,8416,pais_federico,"Ese MISTER TRUMP, ES WASP, RACIST AND AMERICAN WOLF",2020-12-15 12:34:44+00:00,Brazil,0,0,0,https://twitter.com/pais_federico/status/1338824814904143872,Pro Trump
8417,8417,mountainofroses,@donwinslow @Twitter Your tax dollars at work under liar incompetent Trump.,2020-12-21 22:47:41+00:00,Canada,0,0,0,https://twitter.com/mountainofroses/status/1341153394698952707,Pro Trump
8418,8418,kvallevand,Scariest Halloween costume ever - my son in 2016! #VoteHimOut https://t.co/gzNdPj6ckK,2020-10-31 15:05:45+00:00,Canada,1,0,19,https://twitter.com/kvallevand/status/1322555366731898880,Pro Biden
8419,8419,Tania__Cardoso,@KamalaHarris @JoeBiden Congrats!Yes! You and Biden did it! 👏👏👏,2020-11-08 01:50:50+00:00,Brazil,0,0,0,https://twitter.com/Tania__Cardoso/status/1325254421308125184,Pro Biden
8420,8420,jose_luter,@JoeBiden congratulations¡ https://t.co/7P1AvFBpez,2020-11-07 18:09:25+00:00,Brazil,0,0,0,https://twitter.com/jose_luter/status/1325138301511061504,Pro Biden
8421,8421,UriFknMartinez,Hate to say trump made a point on that speech,2020-12-24 00:10:10+00:00,Mexico,0,0,0,https://twitter.com/UriFknMartinez/status/1341898928673988611,Pro Biden
8422,8422,xabi210668,"@Menegov_ On attend avec impatience le tweet de #Trump2020 ""they rigged the vote"" 🤣🤣🤣",2020-12-19 21:54:03+00:00,UK,0,0,2,https://twitter.com/xabi210668/status/1340415123542958082,Pro Trump
8423,8423,ATHREYAG,"I don't know career plans of President @realDonaldTrump 
A few possibilities are visible to me
1 Back to business 
2 Crusade for electoral reforms 
3 Freelancing peace deal negotiations 
4 Come back to fight for US elections 2024
My hunch is he may combine 2,3&amp;4. 
#USElections",2020-11-06 04:23:03+00:00,India,2,2,2,https://twitter.com/ATHREYAG/status/1324567950515318784,Pro Biden
8424,8424,_PingPong95,"Bye Then Trump! 😅😅😅
#Biden https://t.co/thDbZhs1MR",2020-11-08 07:51:33+00:00,South Korea,0,0,0,https://twitter.com/_PingPong95/status/1325345196544913410,Pro Biden
8425,8425,lucshr,@thiamparo @JoeBiden @jairbolsonaro Dear biden beware we brazilians dont agree with him please do not explode us tkssss,2020-11-10 23:46:31+00:00,Brazil,0,0,5,https://twitter.com/lucshr/status/1326310297406222341,Pro Biden
8426,8426,saqualuzia,@DonaldJTrumpJr Now that is really stupid https://t.co/UIlj3LsqY9,2020-11-03 16:12:06+00:00,Brazil,0,0,0,https://twitter.com/saqualuzia/status/1323659223872450563,Pro Trump
8427,8427,shipdude821,"Trump supporters crash Obama’s rally in Orlando. https://t.co/epF8tPRCgV via @YouTube

Hello beautiful patriots!  ""This is MAGA country that 4 more years shall be conducted. Great!""

#Trump 2020 #50 Red. #MAGA",2020-10-28 07:04:59+00:00,South Korea,1,0,0,https://twitter.com/shipdude821/status/1321347211590918144,Pro Trump
8428,8428,RowganC,Only that tangerine kn*bhead can challenge a result which has wiped the floor with him. Let's hope his pathetic games are chucked out of any courts. He makes me want to vomit 🤢🤮 What a sleaze he is #TrumpTantrum #TrumpIsPathetic,2020-11-07 22:47:44+00:00,UK,1,0,1,https://twitter.com/RowganC/status/1325208339832299520,Pro Biden
8429,8429,shah_jagdeep,That’s a serious number that just cannot be discounted! It was truly a hard ride for sleepy Joe 🤷🏻‍♂️ https://t.co/GvlplJ0mm1,2020-11-08 10:56:58+00:00,India,0,0,1,https://twitter.com/shah_jagdeep/status/1325391857610711040,Pro Biden
8430,8430,OlaBee_Three60,"I want to congratulate #CNN and all the news networks that covered #DonaldTrump the right way, you kept the truth alive... f**k #FoxNews and #FoxAndFriends 😝  ... The Truth Wins!!",2020-11-07 17:48:45+00:00,Saudi Arabia,0,0,0,https://twitter.com/OlaBee_Three60/status/1325133099735248902,Pro Trump
8431,8431,fiftyfiveAndUp3,"@MSNBC Live @YasminV My Thought's, #CorruptLiarTrump Has No Legacy. Those Of Us Who Joined Together To #VoteHimOut. Never Forget Our #Legacy/Our Votes Saved #AmericanDemocracy.",2020-12-28 14:57:03+00:00,UK,0,0,0,https://twitter.com/fiftyfiveAndUp3/status/1343571672851480578,Pro Biden
8432,8432,Malleshdatrika1,@JoeBiden Merry Christmas🎅🤶 to Mr.President of USA https://t.co/TYFMHej8kL,2020-12-25 15:22:20+00:00,India,0,0,1,https://twitter.com/Malleshdatrika1/status/1342490869895581696,Pro Biden
8433,8433,BarbaraACannon,US election 2020: Joe Biden's presidential victory confirmed by Electoral College votes - as Trump's attorney general set to leave #Biden #BidenWonDonaldLost https://t.co/xMt2lIwfJz,2020-12-14 23:31:04+00:00,UK,0,0,3,https://twitter.com/BarbaraACannon/status/1338627597782175744,Pro Biden
8434,8434,DavidMarlow,@RepsForBiden #VoteHimOut The US is not yet Belarus. We are still supposed to be a democracy.,2020-09-24 15:58:27+00:00,Canada,0,0,0,https://twitter.com/DavidMarlow/status/1309160276864970759,Pro Biden
8435,8435,cliffordryan724,@JoeBiden Mr president  alot is riding on your term coming into office  we have stepped up voted you in now its on you to do your part  there are a lot of doubters people think you are the same racist  I hope that you show us different  also do whats right,2020-12-28 16:02:46+00:00,Canada,0,0,0,https://twitter.com/cliffordryan724/status/1343588208483950592,Pro Trump
8436,8436,sharpndpensel,"If this was Biden, there is absolutely no way you’d be saying this. You’d be saying giving the administration priority is important for National Security. https://t.co/sWtvUnL677",2020-12-14 01:21:10+00:00,Canada,0,0,2,https://twitter.com/sharpndpensel/status/1338292917983731712,Pro Trump
8437,8437,LuizH_,"@JoeBiden this is an indirect for the president of Brazil Bolsonaro. about his statement? (if diplomacy is not enough, when you run out of saliva you will need gunpowder.)",2020-11-11 00:00:12+00:00,Brazil,0,0,0,https://twitter.com/LuizH_/status/1326313740606861312,Pro Biden
8438,8438,GayBenji1993,Absolutely beautiful. So nice to finally believe in life after Trump. Congratulations LGBTQIA+ people of the usa #ByeByeTrump https://t.co/nKLmvOnw11,2020-11-08 09:07:04+00:00,UK,0,0,3,https://twitter.com/GayBenji1993/status/1325364201934774272,Pro Biden
8439,8439,Boones_Rule,"@realDonaldTrump is trying to make money of supporters to pay campaign debt, calling it for recounts. Also for potential rerun in 2024. I don’t think a person with a criminal record can run, right?  That excludes all Trumps once all cases move forward. #MAGA #TrumpIsPathetic",2020-11-12 03:31:30+00:00,Canada,0,0,0,https://twitter.com/Boones_Rule/status/1326729305964032002,Pro Biden
8440,8440,ErHamja,@JoeBiden Congratulations Mr Bieden the most powerful president in the planet .,2020-11-09 02:55:57+00:00,South Korea,0,0,1,https://twitter.com/ErHamja/status/1325633194679439360,Pro Biden
8441,8441,jgzrrr,"If 2020 was a election, Donald Trump doesn’t win https://t.co/3nN0tHF2fZ",2020-12-23 02:57:12+00:00,Brazil,0,0,0,https://twitter.com/jgzrrr/status/1341578575741382658,Pro Trump
8442,8442,alanahern54,Just attempted to post a tweet criticising Joe Biden - “there was an error - your tweet could not be sent”.,2020-11-09 17:13:57+00:00,Russia,0,0,0,https://twitter.com/alanahern54/status/1325849117709529088,Pro Biden
8443,8443,seabrightband,@DoYouEvenLif Trump should create the 'extreme court',2020-12-09 02:40:16+00:00,South Korea,0,0,0,https://twitter.com/seabrightband/status/1336500884985933827,Pro Biden
8444,8444,pawait,@Clivewratten @SkyNews Did we vote for Scientists to be running the country? I must have missed that on the ballot. “Box and put back in” comes to mind! It’s a bit like having Auditors run your business-you wouldn’t have one if they did!,2020-12-22 08:46:25+00:00,UK,0,0,7,https://twitter.com/pawait/status/1341304071844749312,Pro Trump
8445,8445,jjrivera1,@kjk0709 @DetmerMike He only lies as his god Trump does. A method or lying is putting an example o a thing that happened once and saying it is generalized. Hope for American democracy court rule legally.,2020-11-09 21:47:07+00:00,Mexico,0,0,1,https://twitter.com/jjrivera1/status/1325917863539056642,Pro Trump
8446,8446,rukhsana3,It is time for President Trump to concede despite his strong convection of a voter fraud . He should do for the good of his beloved country and it will be highly appreciated. It will satisfy America first theme . Please do it and entire world is waiting. Show your greatness .,2020-12-26 05:21:06+00:00,India,0,0,0,https://twitter.com/rukhsana3/status/1342701953504206849,Pro Biden
8447,8447,Manirul89613070,"@JoeBiden Sir, l'M Manirul Hoque S/o- Late Nurhoque Miah work at Indian railway, station-FLM,Zon-NFR.State govt &amp; lndian govt violence with us officialy &amp; politicaly,No rules and regulations following in lndia,CM to PM corrupted.Presedent can't control India.Request to sir, take action.",2020-11-11 02:57:37+00:00,China,0,0,0,https://twitter.com/Manirul89613070/status/1326358388427513860,Pro Trump
8448,8448,johnefrancis,@Wasanegg @realsusandixon did you see the Russians passed a blanket pardon law for ex-presidents and they get to be senators? Trump is going to be a Russian senator.,2020-12-23 03:48:27+00:00,Canada,0,0,1,https://twitter.com/johnefrancis/status/1341591471695278080,Pro Trump
8449,8449,VilleneSantis,"@DonaldJTrumpJr Like a Brejil,Mr.Trump Jr?",2020-11-06 14:14:14+00:00,Brazil,0,0,0,https://twitter.com/VilleneSantis/status/1324716727758934016,Pro Trump
8450,8450,filmybullet,"BREAKING: Joe Biden elected the next President of the United States. Kamala Harris elected the first female Vice President.

#uselection #usa #joebiden #donaldtrump #ibadan https://t.co/3IgJ0LHAH6",2020-11-07 17:05:14+00:00,India,0,0,3,https://twitter.com/filmybullet/status/1325122147786747907,Pro Biden
8451,8451,MykyRadu,@KamalaHarris @JoeBiden Can’t wait for memes 😂😂👏🏻,2020-11-07 17:42:58+00:00,Russia,0,0,0,https://twitter.com/MykyRadu/status/1325131645662474242,Pro Biden
8452,8452,OlgaRod37800661,"I'm  old enough to remember  how a President involved in less serious Biden's  corruption.  by far. resigned.

Biden needs to resign as nominee and apologize to american people
#BidenUkraineScandal",2020-10-17 05:35:02+00:00,Brazil,0,0,1,https://twitter.com/OlgaRod37800661/status/1317338309102882816,Pro Trump
8453,8453,wesley_davidson,@craigfulton3 @kinsellawarren @JoeBiden @KamalaHarris @TheDemocrats Most people hate talking about garbage.,2020-11-24 13:15:54+00:00,Canada,0,0,1,https://twitter.com/wesley_davidson/status/1331225027442774021,Pro Trump
8454,8454,luiz_sedrez,"@folha Congratulations!!!
#MakeAmericaGreatAgain",2020-09-26 22:59:29+00:00,Brazil,0,0,2,https://twitter.com/luiz_sedrez/status/1309991006763454464,Pro Biden
8455,8455,acarnutella,"“Trump was on the verge of revealing [aliens existence], but the aliens in the Galactic Federation are saying, ‘Wait, let people calm down first,'” Eshed, who helmed Israel’s space security program from 1981 to 2010, reportedly said. “They don’t want to start mass hysteria.”",2020-12-08 05:41:55+00:00,Brazil,1,0,1,https://twitter.com/acarnutella/status/1336184210877452288,Pro Trump
8456,8456,argha__deep,Congratulations Joe Biden! @JoeBiden https://t.co/hOrfVNF1Px,2020-11-08 06:12:46+00:00,China,0,0,0,https://twitter.com/argha__deep/status/1325320338427703296,Pro Biden
8457,8457,PPKAMACHO,Bye Trump! https://t.co/cJ9BfYrX5m,2020-11-07 16:19:07+00:00,Mexico,0,0,2,https://twitter.com/PPKAMACHO/status/1325110544622301184,Pro Biden
8458,8458,TomZerjav,"🤷‍♂️??CNN: Trump blew up Tiktok and now nobody knows what's going on.
https://t.co/ZfEazfpfYW

putem @GoogleNews",2020-11-12 10:44:59+00:00,Russia,0,0,0,https://twitter.com/TomZerjav/status/1326838395730079744,Pro Trump
8459,8459,DonnaWithrow2,@ProjectLincoln @JoeBiden And sleazy Barr resigned,2020-12-14 22:47:53+00:00,Canada,0,0,6,https://twitter.com/DonnaWithrow2/status/1338616730919301125,Pro Biden
8460,8460,Paul_6_,"#ByeByeTrump #bidenharis2020

Americans are constantly talking about their constitutional rights.

I’m not sure what my constitutional rights are in Ireland, but things are Okay, If there’s a problem I’m sure we can check  the constitution. 
#CalmDown",2020-11-07 23:31:03+00:00,UK,0,0,0,https://twitter.com/Paul_6_/status/1325219241159761920,Pro Biden
8461,8461,frgualdron2,@JoeBiden @DrBiden Congrats to @DrBiden who become @FLOTUS,2020-11-07 17:28:08+00:00,Brazil,0,0,0,https://twitter.com/frgualdron2/status/1325127910500438017,Pro Biden
8462,8462,__tioigor,"@JoeBiden Biden, we don't agree with his view. Don't fight back 🙏💙💛💚 https://t.co/rSohImDzwA",2020-11-11 01:02:17+00:00,Brazil,0,0,1,https://twitter.com/__tioigor/status/1326329367463604225,Pro Biden
8463,8463,moniquephotos,Scooby do doesn’t do #scoobydo #TrumpIsLosing #CallTheElection #bidenharis2020 https://t.co/nw9E8c6wJS,2020-11-07 07:43:49+00:00,UK,1,1,1,https://twitter.com/moniquephotos/status/1324980863134740480,Pro Biden
8464,8464,Criminux,My Twitter Feed is going crazy because of #Biden and I absolutely love it! Congratulations to #BidenHarris2020 🥳,2020-11-08 00:13:48+00:00,South Korea,0,0,3,https://twitter.com/Criminux/status/1325230000849645569,Pro Biden
8465,8465,tariqahsan,Assailant will likely be pardoned by Trump. https://t.co/sWDXjIfjMX,2020-12-24 02:12:40+00:00,Canada,0,0,0,https://twitter.com/tariqahsan/status/1341929758481928194,Pro Trump
8466,8466,tomfisher18,"@realDonaldTrump Yet Hillary Clinton received 62,523,126 votes and you Orange Dorito only received 
61,201,031 so why didn’t Hillary WIN? Oh yea, cause it’s down to the Electoral College Votes which YOU Lost to to Biden so suck up the lose and pack your bags #ByeByeTrump",2020-11-07 23:47:30+00:00,UK,0,0,0,https://twitter.com/tomfisher18/status/1325223381495582720,Pro Biden
8467,8467,nishantmittal92,Prediction: It's going to be #Trump2020.,2020-11-02 17:08:53+00:00,India,0,0,1,https://twitter.com/nishantmittal92/status/1323311129863495681,Pro Biden
8468,8468,RachidElkhatib,"@realDonaldTrump #DonaldTrump has no dignity and quiet frankly is selfish and self centered human being. “ America first” is nothing but a propaganda. @JoeBiden is the Next president whether you like it or not. move on.
@TheDemocrats @KamalaHarris #BidenHarris2020",2020-11-13 07:17:32+00:00,India,0,0,0,https://twitter.com/RachidElkhatib/status/1327148578171740166,Pro Biden
8469,8469,The_SoberStoner,"Rare picture of Joe Biden thanking Savita from Rajasthan for congratulating him on his victory. 100% Humble 🙏♥️
#JoeBiden 
#USElectionResults2020 https://t.co/yvt67dW0Qz",2020-11-10 05:13:49+00:00,India,0,0,1,https://twitter.com/The_SoberStoner/status/1326030278951755777,Pro Biden
8470,8470,pidybi,#liveleak Donald J #Trump https://t.co/lFlZMYW5VG,2020-12-07 18:18:04+00:00,UK,0,0,0,https://twitter.com/pidybi/status/1336012115228971008,Pro Trump
8471,8471,MichelZarka,#USElections Warriors may win! Historical memory is weak. Many warriors took the power in many countries democratically. So sad and freight ending:,2020-11-04 13:17:01+00:00,UK,0,0,1,https://twitter.com/MichelZarka/status/1323977553749692420,Pro Trump
8472,8472,jackjctaylor,Let’s do this America 🗳🇺🇸 #allnighter #Election2020 #VoteHimOut https://t.co/cfeO8sjHgN,2020-11-03 23:00:53+00:00,UK,0,0,2,https://twitter.com/jackjctaylor/status/1323762099831689216,Pro Biden
8473,8473,aryan_snake,@Manda_like_wine Trump loyal in Russia https://t.co/y8d2NGdO0S,2020-11-18 17:02:08+00:00,Russia,0,0,1,https://twitter.com/aryan_snake/status/1329107633417166849,Pro Trump
8474,8474,xXxmogzzxXx,"Did the 🍊💩 have anything to say to the victims of Sandy Hook?
#BidenWon
#TrumpIsPathetic https://t.co/DUSVIpdvmC",2020-12-15 18:12:03+00:00,UK,0,0,0,https://twitter.com/xXxmogzzxXx/status/1338909702613307393,Pro Biden
8475,8475,MarceloPuga12,"@luizfalvesjr Just wear a mask !! And everything is going to be all right 🤣🤣
“ Joe Biden",2020-11-10 01:01:35+00:00,Brazil,0,0,0,https://twitter.com/MarceloPuga12/status/1325966801814085632,Pro Biden
8476,8476,Smarti11e,#usa #November3rd #Election2020 « He’ll leave »,2020-09-25 19:23:02+00:00,UK,0,1,2,https://twitter.com/Smarti11e/status/1309574150055432197,Pro Biden
8477,8477,vicruizmier,"Heyy Mr. @realDonaldTrump take your wall and go home.
Regards from Puebla México. 
Congratulations Mr. @JoeBiden You are the elect president of a great country, América.",2020-11-07 20:13:28+00:00,Mexico,0,0,0,https://twitter.com/vicruizmier/status/1325169518029791232,Pro Biden
8478,8478,BelloAbubello39,"Sleepy Joe Biden is Doing great, where is Trump.",2020-11-06 17:00:47+00:00,South Korea,0,0,0,https://twitter.com/BelloAbubello39/status/1324758640826347522,Pro Biden
8479,8479,ajmalalig_47,Joe Biden got 284 seats out of 538 and won the election and will be the next US President. https://t.co/CMWv02GGSH,2020-11-07 16:52:48+00:00,China,0,0,0,https://twitter.com/ajmalalig_47/status/1325119020169900032,Pro Biden
